year,tournament_id,match_id,match_date,stage,group_name,knockout_stage,home_team_code,home_team_name,away_team_code,away_team_name,home_team_score,away_team_score,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,result_1x2
1986,WC-1986,M-1986-23,1986-06-08,group stage,Group E,0,DEU,West Germany,SCO,Scotland,2,1,0,0,0,0,H
1986,WC-1986,M-1986-24,1986-06-08,group stage,Group E,0,DNK,Denmark,URY,Uruguay,6,1,0,0,0,0,H
1986,WC-1986,M-1986-25,1986-06-09,group stage,Group C,0,HUN,Hungary,FRA,France,0,3,0,0,0,0,A
1986,WC-1986,M-1986-26,1986-06-09,group stage,Group C,0,SUN,Soviet Union,CAN,Canada,2,0,0,0,0,0,H
1986,WC-1986,M-1986-27,1986-06-10,group stage,Group A,0,ARG,Argentina,BGR,Bulgaria,2,0,0,0,0,0,H
1986,WC-1986,M-1986-28,1986-06-10,group stage,Group A,0,KOR,South Korea,ITA,Italy,2,3,0,0,0,0,A
1986,WC-1986,M-1986-29,1986-06-11,group stage,Group B,0,IRQ,Iraq,MEX,Mexico,0,1,0,0,0,0,A
1986,WC-1986,M-1986-30,1986-06-11,group stage,Group B,0,PRY,Paraguay,BEL,Belgium,2,2,0,0,0,0,D
1986,WC-1986,M-1986-31,1986-06-11,group stage,Group F,0,ENG,England,POL,Poland,3,0,0,0,0,0,H
1986,WC-1986,M-1986-32,1986-06-11,group stage,Group F,0,PRT,Portugal,MAR,Morocco,1,3,0,0,0,0,A
1986,WC-1986,M-1986-33,1986-06-12,group stage,Group D,0,DZA,Algeria,ESP,Spain,0,3,0,0,0,0,A
1986,WC-1986,M-1986-34,1986-06-12,group stage,Group D,0,NIR,Northern Ireland,BRA,Brazil,0,3,0,0,0,0,A
1986,WC-1986,M-1986-35,1986-06-13,group stage,Group E,0,DNK,Denmark,DEU,West Germany,2,0,0,0,0,0,H
1986,WC-1986,M-1986-36,1986-06-13,group stage,Group E,0,SCO,Scotland,URY,Uruguay,0,0,0,0,0,0,D
1986,WC-1986,M-1986-37,1986-06-15,round of 16,not applicable,1,MEX,Mexico,BGR,Bulgaria,2,0,0,0,0,0,H
1986,WC-1986,M-1986-38,1986-06-15,round of 16,not applicable,1,SUN,Soviet Union,BEL,Belgium,3,4,1,0,0,0,A
1986,WC-1986,M-1986-39,1986-06-16,round of 16,not applicable,1,BRA,Brazil,POL,Poland,4,0,0,0,0,0,H
1986,WC-1986,M-1986-40,1986-06-16,round of 16,not applicable,1,ARG,Argentina,URY,Uruguay,1,0,0,0,0,0,H
1986,WC-1986,M-1986-41,1986-06-17,round of 16,not applicable,1,ITA,Italy,FRA,France,0,2,0,0,0,0,A
1986,WC-1986,M-1986-42,1986-06-17,round of 16,not applicable,1,MAR,Morocco,DEU,West Germany,0,1,0,0,0,0,A
1986,WC-1986,M-1986-43,1986-06-18,round of 16,not applicable,1,ENG,England,PRY,Paraguay,3,0,0,0,0,0,H
1986,WC-1986,M-1986-44,1986-06-18,round of 16,not applicable,1,DNK,Denmark,ESP,Spain,1,5,0,0,0,0,A
1986,WC-1986,M-1986-45,1986-06-21,quarter-finals,not applicable,1,BRA,Brazil,FRA,France,1,1,1,1,3,4,D
1986,WC-1986,M-1986-46,1986-06-21,quarter-finals,not applicable,1,DEU,West Germany,MEX,Mexico,0,0,1,1,4,1,D
1986,WC-1986,M-1986-47,1986-06-22,quarter-finals,not applicable,1,ARG,Argentina,ENG,England,2,1,0,0,0,0,H
1986,WC-1986,M-1986-48,1986-06-22,quarter-finals,not applicable,1,ESP,Spain,BEL,Belgium,1,1,1,1,4,5,D
1986,WC-1986,M-1986-49,1986-06-25,semi-finals,not applicable,1,FRA,France,DEU,West Germany,0,2,0,0,0,0,A
1986,WC-1986,M-1986-50,1986-06-25,semi-finals,not applicable,1,ARG,Argentina,BEL,Belgium,2,0,0,0,0,0,H
1986,WC-1986,M-1986-51,1986-06-28,third-place match,not applicable,1,BEL,Belgium,FRA,France,2,4,1,0,0,0,A
1986,WC-1986,M-1986-52,1986-06-29,final,not applicable,1,ARG,Argentina,DEU,West Germany,3,2,0,0,0,0,H
1990,WC-1990,M-1990-01,1990-06-08,group stage,Group B,0,ARG,Argentina,CMR,Cameroon,0,1,0,0,0,0,A
1990,WC-1990,M-1990-02,1990-06-09,group stage,Group B,0,SUN,Soviet Union,ROU,Romania,0,2,0,0,0,0,A
1990,WC-1990,M-1990-03,1990-06-09,group stage,Group D,0,ARE,United Arab Emirates,COL,Colombia,0,2,0,0,0,0,A
1990,WC-1990,M-1990-04,1990-06-09,group stage,Group A,0,ITA,Italy,AUT,Austria,1,0,0,0,0,0,H
1990,WC-1990,M-1990-05,1990-06-10,group stage,Group A,0,USA,United States,CSK,Czechoslovakia,1,5,0,0,0,0,A
1990,WC-1990,M-1990-06,1990-06-10,group stage,Group C,0,BRA,Brazil,SWE,Sweden,2,1,0,0,0,0,H
1990,WC-1990,M-1990-07,1990-06-10,group stage,Group D,0,DEU,West Germany,YUG,Yugoslavia,4,1,0,0,0,0,H
1990,WC-1990,M-1990-08,1990-06-11,group stage,Group C,0,CRI,Costa Rica,SCO,Scotland,1,0,0,0,0,0,H
1990,WC-1990,M-1990-09,1990-06-11,group stage,Group F,0,ENG,England,IRL,Republic of Ireland,1,1,0,0,0,0,D
1990,WC-1990,M-1990-10,1990-06-12,group stage,Group E,0,BEL,Belgium,KOR,South Korea,2,0,0,0,0,0,H
1990,WC-1990,M-1990-11,1990-06-12,group stage,Group F,0,NLD,Netherlands,EGY,Egypt,1,1,0,0,0,0,D
1990,WC-1990,M-1990-12,1990-06-13,group stage,Group E,0,URY,Uruguay,ESP,Spain,0,0,0,0,0,0,D
1990,WC-1990,M-1990-13,1990-06-13,group stage,Group B,0,ARG,Argentina,SUN,Soviet Union,2,0,0,0,0,0,H
1990,WC-1990,M-1990-14,1990-06-14,group stage,Group B,0,CMR,Cameroon,ROU,Romania,2,1,0,0,0,0,H
1990,WC-1990,M-1990-15,1990-06-14,group stage,Group D,0,YUG,Yugoslavia,COL,Colombia,1,0,0,0,0,0,H
1990,WC-1990,M-1990-16,1990-06-14,group stage,Group A,0,ITA,Italy,USA,United States,1,0,0,0,0,0,H
1990,WC-1990,M-1990-17,1990-06-15,group stage,Group A,0,AUT,Austria,CSK,Czechoslovakia,0,1,0,0,0,0,A
1990,WC-1990,M-1990-18,1990-06-15,group stage,Group D,0,DEU,West Germany,ARE,United Arab Emirates,5,1,0,0,0,0,H
1990,WC-1990,M-1990-19,1990-06-16,group stage,Group C,0,BRA,Brazil,CRI,Costa Rica,1,0,0,0,0,0,H
1990,WC-1990,M-1990-20,1990-06-16,group stage,Group C,0,SWE,Sweden,SCO,Scotland,1,2,0,0,0,0,A
1990,WC-1990,M-1990-21,1990-06-16,group stage,Group F,0,ENG,England,NLD,Netherlands,0,0,0,0,0,0,D
1990,WC-1990,M-1990-22,1990-06-17,group stage,Group F,0,IRL,Republic of Ireland,EGY,Egypt,0,0,0,0,0,0,D
1990,WC-1990,M-1990-23,1990-06-17,group stage,Group E,0,BEL,Belgium,URY,Uruguay,3,1,0,0,0,0,H
1990,WC-1990,M-1990-24,1990-06-17,group stage,Group E,0,KOR,South Korea,ESP,Spain,1,3,0,0,0,0,A
1990,WC-1990,M-1990-25,1990-06-18,group stage,Group B,0,ARG,Argentina,ROU,Romania,1,1,0,0,0,0,D
1990,WC-1990,M-1990-26,1990-06-18,group stage,Group B,0,CMR,Cameroon,SUN,Soviet Union,0,4,0,0,0,0,A
1990,WC-1990,M-1990-27,1990-06-19,group stage,Group D,0,DEU,West Germany,COL,Colombia,1,1,0,0,0,0,D
1990,WC-1990,M-1990-28,1990-06-19,group stage,Group D,0,YUG,Yugoslavia,ARE,United Arab Emirates,4,1,0,0,0,0,H
1990,WC-1990,M-1990-29,1990-06-19,group stage,Group A,0,AUT,Austria,USA,United States,2,1,0,0,0,0,H
1990,WC-1990,M-1990-30,1990-06-19,group stage,Group A,0,ITA,Italy,CSK,Czechoslovakia,2,0,0,0,0,0,H
1990,WC-1990,M-1990-31,1990-06-20,group stage,Group C,0,BRA,Brazil,SCO,Scotland,1,0,0,0,0,0,H
1990,WC-1990,M-1990-32,1990-06-20,group stage,Group C,0,SWE,Sweden,CRI,Costa Rica,1,2,0,0,0,0,A
1990,WC-1990,M-1990-33,1990-06-21,group stage,Group E,0,BEL,Belgium,ESP,Spain,1,2,0,0,0,0,A
1990,WC-1990,M-1990-34,1990-06-21,group stage,Group E,0,KOR,South Korea,URY,Uruguay,0,1,0,0,0,0,A
1990,WC-1990,M-1990-35,1990-06-21,group stage,Group F,0,ENG,England,EGY,Egypt,1,0,0,0,0,0,H
1990,WC-1990,M-1990-36,1990-06-21,group stage,Group F,0,IRL,Republic of Ireland,NLD,Netherlands,1,1,0,0,0,0,D
1990,WC-1990,M-1990-37,1990-06-23,round of 16,not applicable,1,CMR,Cameroon,COL,Colombia,2,1,1,0,0,0,H
1990,WC-1990,M-1990-38,1990-06-23,round of 16,not applicable,1,CSK,Czechoslovakia,CRI,Costa Rica,4,1,0,0,0,0,H
1990,WC-1990,M-1990-39,1990-06-24,round of 16,not applicable,1,BRA,Brazil,ARG,Argentina,0,1,0,0,0,0,A
1990,WC-1990,M-1990-40,1990-06-24,round of 16,not applicable,1,DEU,West Germany,NLD,Netherlands,2,1,0,0,0,0,H
1990,WC-1990,M-1990-41,1990-06-25,round of 16,not applicable,1,IRL,Republic of Ireland,ROU,Romania,0,0,1,1,5,4,D
1990,WC-1990,M-1990-42,1990-06-25,round of 16,not applicable,1,ITA,Italy,URY,Uruguay,2,0,0,0,0,0,H
1990,WC-1990,M-1990-43,1990-06-26,round of 16,not applicable,1,ESP,Spain,YUG,Yugoslavia,1,2,1,0,0,0,A
1990,WC-1990,M-1990-44,1990-06-26,round of 16,not applicable,1,ENG,England,BEL,Belgium,1,0,1,0,0,0,H
1990,WC-1990,M-1990-45,1990-06-30,quarter-finals,not applicable,1,ARG,Argentina,YUG,Yugoslavia,0,0,1,1,3,2,D
1990,WC-1990,M-1990-46,1990-06-30,quarter-finals,not applicable,1,IRL,Republic of Ireland,ITA,Italy,0,1,0,0,0,0,A
1990,WC-1990,M-1990-47,1990-07-01,quarter-finals,not applicable,1,CSK,Czechoslovakia,DEU,West Germany,0,1,0,0,0,0,A
1990,WC-1990,M-1990-48,1990-07-01,quarter-finals,not applicable,1,CMR,Cameroon,ENG,England,2,3,1,0,0,0,A
1990,WC-1990,M-1990-49,1990-07-03,semi-finals,not applicable,1,ARG,Argentina,ITA,Italy,1,1,1,1,4,3,D
1990,WC-1990,M-1990-50,1990-07-04,semi-finals,not applicable,1,DEU,West Germany,ENG,England,1,1,1,1,4,3,D
1990,WC-1990,M-1990-51,1990-07-07,third-place match,not applicable,1,ITA,Italy,ENG,England,2,1,0,0,0,0,H
1990,WC-1990,M-1990-52,1990-07-08,final,not applicable,1,DEU,West Germany,ARG,Argentina,1,0,0,0,0,0,H
1994,WC-1994,M-1994-01,1994-06-17,group stage,Group C,0,DEU,Germany,BOL,Bolivia,1,0,0,0,0,0,H
1994,WC-1994,M-1994-02,1994-06-17,group stage,Group C,0,ESP,Spain,KOR,South Korea,2,2,0,0,0,0,D
1994,WC-1994,M-1994-03,1994-06-18,group stage,Group A,0,USA,United States,CHE,Switzerland,1,1,0,0,0,0,D
1994,WC-1994,M-1994-04,1994-06-18,group stage,Group E,0,ITA,Italy,IRL,Republic of Ireland,0,1,0,0,0,0,A
1994,WC-1994,M-1994-05,1994-06-18,group stage,Group A,0,COL,Colombia,ROU,Romania,1,3,0,0,0,0,A
1994,WC-1994,M-1994-06,1994-06-19,group stage,Group F,0,BEL,Belgium,MAR,Morocco,1,0,0,0,0,0,H
1994,WC-1994,M-1994-07,1994-06-19,group stage,Group E,0,NOR,Norway,MEX,Mexico,1,0,0,0,0,0,H
1994,WC-1994,M-1994-08,1994-06-19,group stage,Group B,0,CMR,Cameroon,SWE,Sweden,2,2,0,0,0,0,D
1994,WC-1994,M-1994-09,1994-06-20,group stage,Group B,0,BRA,Brazil,RUS,Russia,2,0,0,0,0,0,H
1994,WC-1994,M-1994-10,1994-06-20,group stage,Group F,0,NLD,Netherlands,SAU,Saudi Arabia,2,1,0,0,0,0,H
1994,WC-1994,M-1994-11,1994-06-21,group stage,Group D,0,ARG,Argentina,GRC,Greece,4,0,0,0,0,0,H
1994,WC-1994,M-1994-12,1994-06-21,group stage,Group C,0,DEU,Germany,ESP,Spain,1,1,0,0,0,0,D
1994,WC-1994,M-1994-13,1994-06-21,group stage,Group D,0,NGA,Nigeria,BGR,Bulgaria,3,0,0,0,0,0,H
1994,WC-1994,M-1994-14,1994-06-22,group stage,Group A,0,ROU,Romania,CHE,Switzerland,1,4,0,0,0,0,A
1994,WC-1994,M-1994-15,1994-06-22,group stage,Group A,0,USA,United States,COL,Colombia,2,1,0,0,0,0,H
1994,WC-1994,M-1994-16,1994-06-23,group stage,Group E,0,ITA,Italy,NOR,Norway,1,0,0,0,0,0,H
1994,WC-1994,M-1994-17,1994-06-23,group stage,Group C,0,KOR,South Korea,BOL,Bolivia,0,0,0,0,0,0,D
1994,WC-1994,M-1994-18,1994-06-24,group stage,Group E,0,MEX,Mexico,IRL,Republic of Ireland,2,1,0,0,0,0,H
1994,WC-1994,M-1994-19,1994-06-24,group stage,Group B,0,BRA,Brazil,CMR,Cameroon,3,0,0,0,0,0,H
1994,WC-1994,M-1994-20,1994-06-24,group stage,Group B,0,SWE,Sweden,RUS,Russia,3,1,0,0,0,0,H
1994,WC-1994,M-1994-21,1994-06-25,group stage,Group F,0,BEL,Belgium,NLD,Netherlands,1,0,0,0,0,0,H
1994,WC-1994,M-1994-22,1994-06-25,group stage,Group F,0,SAU,Saudi Arabia,MAR,Morocco,2,1,0,0,0,0,H
1994,WC-1994,M-1994-23,1994-06-25,group stage,Group D,0,ARG,Argentina,NGA,Nigeria,2,1,0,0,0,0,H
1994,WC-1994,M-1994-24,1994-06-26,group stage,Group D,0,BGR,Bulgaria,GRC,Greece,4,0,0,0,0,0,H
1994,WC-1994,M-1994-25,1994-06-26,group stage,Group A,0,CHE,Switzerland,COL,Colombia,0,2,0,0,0,0,A
1994,WC-1994,M-1994-26,1994-06-26,group stage,Group A,0,USA,United States,ROU,Romania,0,1,0,0,0,0,A
1994,WC-1994,M-1994-27,1994-06-27,group stage,Group C,0,BOL,Bolivia,ESP,Spain,1,3,0,0,0,0,A
1994,WC-1994,M-1994-28,1994-06-27,group stage,Group C,0,DEU,Germany,KOR,South Korea,3,2,0,0,0,0,H
1994,WC-1994,M-1994-29,1994-06-28,group stage,Group E,0,ITA,Italy,MEX,Mexico,1,1,0,0,0,0,D
1994,WC-1994,M-1994-30,1994-06-28,group stage,Group E,0,IRL,Republic of Ireland,NOR,Norway,0,0,0,0,0,0,D
1994,WC-1994,M-1994-31,1994-06-28,group stage,Group B,0,RUS,Russia,CMR,Cameroon,6,1,0,0,0,0,H
1994,WC-1994,M-1994-32,1994-06-28,group stage,Group B,0,BRA,Brazil,SWE,Sweden,1,1,0,0,0,0,D
1994,WC-1994,M-1994-33,1994-06-29,group stage,Group F,0,BEL,Belgium,SAU,Saudi Arabia,0,1,0,0,0,0,A
1994,WC-1994,M-1994-34,1994-06-29,group stage,Group F,0,MAR,Morocco,NLD,Netherlands,1,2,0,0,0,0,A
1994,WC-1994,M-1994-35,1994-06-30,group stage,Group D,0,ARG,Argentina,BGR,Bulgaria,0,2,0,0,0,0,A
1994,WC-1994,M-1994-36,1994-06-30,group stage,Group D,0,GRC,Greece,NGA,Nigeria,0,2,0,0,0,0,A
1994,WC-1994,M-1994-37,1994-07-02,round of 16,not applicable,1,DEU,Germany,BEL,Belgium,3,2,0,0,0,0,H
1994,WC-1994,M-1994-38,1994-07-02,round of 16,not applicable,1,ESP,Spain,CHE,Switzerland,3,0,0,0,0,0,H
1994,WC-1994,M-1994-39,1994-07-03,round of 16,not applicable,1,SAU,Saudi Arabia,SWE,Sweden,1,3,0,0,0,0,A
1994,WC-1994,M-1994-40,1994-07-03,round of 16,not applicable,1,ROU,Romania,ARG,Argentina,3,2,0,0,0,0,H
1994,WC-1994,M-1994-41,1994-07-04,round of 16,not applicable,1,NLD,Netherlands,IRL,Republic of Ireland,2,0,0,0,0,0,H
1994,WC-1994,M-1994-42,1994-07-04,round of 16,not applicable,1,BRA,Brazil,USA,United States,1,0,0,0,0,0,H
1994,WC-1994,M-1994-43,1994-07-05,round of 16,not applicable,1,NGA,Nigeria,ITA,Italy,1,2,1,0,0,0,A
1994,WC-1994,M-1994-44,1994-07-05,round of 16,not applicable,1,MEX,Mexico,BGR,Bulgaria,1,1,1,1,1,3,D
1994,WC-1994,M-1994-45,1994-07-09,quarter-finals,not applicable,1,ITA,Italy,ESP,Spain,2,1,0,0,0,0,H
1994,WC-1994,M-1994-46,1994-07-09,quarter-finals,not applicable,1,NLD,Netherlands,BRA,Brazil,2,3,0,0,0,0,A
1994,WC-1994,M-1994-47,1994-07-10,quarter-finals,not applicable,1,BGR,Bulgaria,DEU,Germany,2,1,0,0,0,0,H
1994,WC-1994,M-1994-48,1994-07-10,quarter-finals,not applicable,1,ROU,Romania,SWE,Sweden,2,2,1,1,4,5,D
1994,WC-1994,M-1994-49,1994-07-13,semi-finals,not applicable,1,BGR,Bulgaria,ITA,Italy,1,2,0,0,0,0,A
1994,WC-1994,M-1994-50,1994-07-13,semi-finals,not applicable,1,SWE,Sweden,BRA,Brazil,0,1,0,0,0,0,A
1994,WC-1994,M-1994-51,1994-07-16,third-place match,not applicable,1,SWE,Sweden,BGR,Bulgaria,4,0,0,0,0,0,H
1994,WC-1994,M-1994-52,1994-07-17,final,not applicable,1,BRA,Brazil,ITA,Italy,0,0,1,1,3,2,D
1998,WC-1998,M-1998-01,1998-06-10,group stage,Group A,0,BRA,Brazil,SCO,Scotland,2,1,0,0,0,0,H
1998,WC-1998,M-1998-02,1998-06-10,group stage,Group A,0,MAR,Morocco,NOR,Norway,2,2,0,0,0,0,D
1998,WC-1998,M-1998-03,1998-06-11,group stage,Group B,0,ITA,Italy,CHL,Chile,2,2,0,0,0,0,D
1998,WC-1998,M-1998-04,1998-06-11,group stage,Group B,0,CMR,Cameroon,AUT,Austria,1,1,0,0,0,0,D
1998,WC-1998,M-1998-05,1998-06-12,group stage,Group D,0,PRY,Paraguay,BGR,Bulgaria,0,0,0,0,0,0,D
1998,WC-1998,M-1998-06,1998-06-12,group stage,Group C,0,SAU,Saudi Arabia,DNK,Denmark,0,1,0,0,0,0,A
1998,WC-1998,M-1998-07,1998-06-12,group stage,Group C,0,FRA,France,ZAF,South Africa,3,0,0,0,0,0,H
1998,WC-1998,M-1998-08,1998-06-13,group stage,Group D,0,ESP,Spain,NGA,Nigeria,2,3,0,0,0,0,A
1998,WC-1998,M-1998-09,1998-06-13,group stage,Group E,0,KOR,South Korea,MEX,Mexico,1,3,0,0,0,0,A
1998,WC-1998,M-1998-10,1998-06-13,group stage,Group E,0,NLD,Netherlands,BEL,Belgium,0,0,0,0,0,0,D
1998,WC-1998,M-1998-11,1998-06-14,group stage,Group H,0,ARG,Argentina,JPN,Japan,1,0,0,0,0,0,H
1998,WC-1998,M-1998-12,1998-06-14,group stage,Group F,0,YUG,Yugoslavia,IRN,Iran,1,0,0,0,0,0,H
1998,WC-1998,M-1998-13,1998-06-14,group stage,Group H,0,JAM,Jamaica,HRV,Croatia,1,3,0,0,0,0,A
1998,WC-1998,M-1998-14,1998-06-15,group stage,Group G,0,ENG,England,TUN,Tunisia,2,0,0,0,0,0,H
1998,WC-1998,M-1998-15,1998-06-15,group stage,Group G,0,ROU,Romania,COL,Colombia,1,0,0,0,0,0,H
1998,WC-1998,M-1998-16,1998-06-15,group stage,Group F,0,DEU,Germany,USA,United States,2,0,0,0,0,0,H
1998,WC-1998,M-1998-17,1998-06-16,group stage,Group A,0,SCO,Scotland,NOR,Norway,1,1,0,0,0,0,D
1998,WC-1998,M-1998-18,1998-06-16,group stage,Group A,0,BRA,Brazil,MAR,Morocco,3,0,0,0,0,0,H
1998,WC-1998,M-1998-19,1998-06-17,group stage,Group B,0,CHL,Chile,AUT,Austria,1,1,0,0,0,0,D
1998,WC-1998,M-1998-20,1998-06-17,group stage,Group B,0,ITA,Italy,CMR,Cameroon,3,0,0,0,0,0,H
1998,WC-1998,M-1998-21,1998-06-18,group stage,Group C,0,ZAF,South Africa,DNK,Denmark,1,1,0,0,0,0,D
1998,WC-1998,M-1998-22,1998-06-18,group stage,Group C,0,FRA,France,SAU,Saudi Arabia,4,0,0,0,0,0,H
1998,WC-1998,M-1998-23,1998-06-19,group stage,Group D,0,NGA,Nigeria,BGR,Bulgaria,1,0,0,0,0,0,H
1998,WC-1998,M-1998-24,1998-06-19,group stage,Group D,0,ESP,Spain,PRY,Paraguay,0,0,0,0,0,0,D
1998,WC-1998,M-1998-25,1998-06-20,group stage,Group H,0,JPN,Japan,HRV,Croatia,0,1,0,0,0,0,A
1998,WC-1998,M-1998-26,1998-06-20,group stage,Group E,0,BEL,Belgium,MEX,Mexico,2,2,0,0,0,0,D
1998,WC-1998,M-1998-27,1998-06-20,group stage,Group E,0,NLD,Netherlands,KOR,South Korea,5,0,0,0,0,0,H
1998,WC-1998,M-1998-28,1998-06-21,group stage,Group F,0,DEU,Germany,YUG,Yugoslavia,2,2,0,0,0,0,D
1998,WC-1998,M-1998-29,1998-06-21,group stage,Group H,0,ARG,Argentina,JAM,Jamaica,5,0,0,0,0,0,H
1998,WC-1998,M-1998-30,1998-06-21,group stage,Group F,0,USA,United States,IRN,Iran,1,2,0,0,0,0,A
1998,WC-1998,M-1998-31,1998-06-22,group stage,Group G,0,COL,Colombia,TUN,Tunisia,1,0,0,0,0,0,H
1998,WC-1998,M-1998-32,1998-06-22,group stage,Group G,0,ROU,Romania,ENG,England,2,1,0,0,0,0,H
1998,WC-1998,M-1998-33,1998-06-23,group stage,Group B,0,CHL,Chile,CMR,Cameroon,1,1,0,0,0,0,D
1998,WC-1998,M-1998-34,1998-06-23,group stage,Group B,0,ITA,Italy,AUT,Austria,2,1,0,0,0,0,H
1998,WC-1998,M-1998-35,1998-06-23,group stage,Group A,0,BRA,Brazil,NOR,Norway,1,2,0,0,0,0,A
1998,WC-1998,M-1998-36,1998-06-23,group stage,Group A,0,SCO,Scotland,MAR,Morocco,0,3,0,0,0,0,A
1998,WC-1998,M-1998-37,1998-06-24,group stage,Group C,0,FRA,France,DNK,Denmark,2,1,0,0,0,0,H
1998,WC-1998,M-1998-38,1998-06-24,group stage,Group C,0,ZAF,South Africa,SAU,Saudi Arabia,2,2,0,0,0,0,D
1998,WC-1998,M-1998-39,1998-06-24,group stage,Group D,0,NGA,Nigeria,PRY,Paraguay,1,3,0,0,0,0,A
1998,WC-1998,M-1998-40,1998-06-24,group stage,Group D,0,ESP,Spain,BGR,Bulgaria,6,1,0,0,0,0,H
1998,WC-1998,M-1998-41,1998-06-25,group stage,Group E,0,BEL,Belgium,KOR,South Korea,1,1,0,0,0,0,D
1998,WC-1998,M-1998-42,1998-06-25,group stage,Group E,0,NLD,Netherlands,MEX,Mexico,2,2,0,0,0,0,D
1998,WC-1998,M-1998-43,1998-06-25,group stage,Group F,0,DEU,Germany,IRN,Iran,2,0,0,0,0,0,H
1998,WC-1998,M-1998-44,1998-06-25,group stage,Group F,0,USA,United States,YUG,Yugoslavia,0,1,0,0,0,0,A
1998,WC-1998,M-1998-45,1998-06-26,group stage,Group H,0,ARG,Argentina,HRV,Croatia,1,0,0,0,0,0,H
1998,WC-1998,M-1998-46,1998-06-26,group stage,Group H,0,JPN,Japan,JAM,Jamaica,1,2,0,0,0,0,A
1998,WC-1998,M-1998-47,1998-06-26,group stage,Group G,0,COL,Colombia,ENG,England,0,2,0,0,0,0,A
1998,WC-1998,M-1998-48,1998-06-26,group stage,Group G,0,ROU,Romania,TUN,Tunisia,1,1,0,0,0,0,D
1998,WC-1998,M-1998-49,1998-06-27,round of 16,not applicable,1,ITA,Italy,NOR,Norway,1,0,0,0,0,0,H
1998,WC-1998,M-1998-50,1998-06-27,round of 16,not applicable,1,BRA,Brazil,CHL,Chile,4,1,0,0,0,0,H
1998,WC-1998,M-1998-51,1998-06-28,round of 16,not applicable,1,FRA,France,PRY,Paraguay,1,0,1,0,0,0,H
1998,WC-1998,M-1998-52,1998-06-28,round of 16,not applicable,1,NGA,Nigeria,DNK,Denmark,1,4,0,0,0,0,A
1998,WC-1998,M-1998-53,1998-06-29,round of 16,not applicable,1,DEU,Germany,MEX,Mexico,2,1,0,0,0,0,H
1998,WC-1998,M-1998-54,1998-06-29,round of 16,not applicable,1,NLD,Netherlands,YUG,Yugoslavia,2,1,0,0,0,0,H
1998,WC-1998,M-1998-55,1998-06-30,round of 16,not applicable,1,ROU,Romania,HRV,Croatia,0,1,0,0,0,0,A
1998,WC-1998,M-1998-56,1998-06-30,round of 16,not applicable,1,ARG,Argentina,ENG,England,2,2,1,1,4,3,D
1998,WC-1998,M-1998-57,1998-07-03,quarter-finals,not applicable,1,ITA,Italy,FRA,France,0,0,1,1,3,4,D
1998,WC-1998,M-1998-58,1998-07-03,quarter-finals,not applicable,1,BRA,Brazil,DNK,Denmark,3,2,0,0,0,0,H
